language_code,language,seed,ranking_method,top_k,num_features,test_rows,test_groups,model_family,accuracy,best_params,cv_accuracy
el,Greek,51,welch,50,50,52,29,RF,0.7692307692307693,{'clf__n_estimators': 50},0.7117424242424242
el,Greek,51,welch,100,100,52,29,RF,0.8653846153846154,{'clf__n_estimators': 200},0.7422348484848484
el,Greek,51,welch,all,192,52,29,RF,0.8846153846153846,{'clf__n_estimators': 100},0.6931818181818181
el,Greek,51,welch_bonferroni,5,5,52,29,RF,0.7692307692307693,{'clf__n_estimators': 50},0.7051136363636364
el,Greek,51,welch_bonferroni,10,10,52,29,RF,0.8076923076923077,{'clf__n_estimators': 50},0.6310606060606061
el,Greek,51,welch_bonferroni,20,20,52,29,RF,0.8076923076923077,{'clf__n_estimators': 100},0.6801136363636364
el,Greek,51,welch_bonferroni,50,50,52,29,RF,0.8076923076923077,{'clf__n_estimators': 100},0.7170454545454545
el,Greek,51,welch_bonferroni,100,100,52,29,RF,0.8846153846153846,{'clf__n_estimators': 100},0.7295454545454546
el,Greek,51,welch_bonferroni,all,192,52,29,RF,0.8846153846153846,{'clf__n_estimators': 100},0.6931818181818181
en,English,52,anova,5,5,456,381,RF,0.8135964912280702,{'clf__n_estimators': 100},0.8039929078014184
en,English,52,anova,10,10,456,381,RF,0.7785087719298246,{'clf__n_estimators': 200},0.7714851063829785
en,English,52,anova,20,20,456,381,RF,0.831140350877193,{'clf__n_estimators': 100},0.808222695035461
en,English,52,anova,50,50,456,381,RF,0.8355263157894737,{'clf__n_estimators': 200},0.8183489361702128
en,English,52,anova,100,100,456,381,RF,0.8464912280701754,{'clf__n_estimators': 100},0.7992
en,English,52,anova,all,193,456,381,RF,0.8464912280701754,{'clf__n_estimators': 100},0.7917560283687942
en,English,52,welch,5,5,456,381,RF,0.8157894736842105,{'clf__n_estimators': 100},0.8045248226950354
en,English,52,welch,10,10,456,381,RF,0.8377192982456141,{'clf__n_estimators': 200},0.8167588652482269
en,English,52,welch,20,20,456,381,RF,0.8048245614035088,{'clf__n_estimators': 50},0.8077021276595744
en,English,52,welch,50,50,456,381,RF,0.8245614035087719,{'clf__n_estimators': 50},0.8178241134751773
en,English,52,welch,100,70,456,381,RF,0.8399122807017544,{'clf__n_estimators': 200},0.8273943262411347
en,English,52,welch,all,193,456,381,RF,0.8464912280701754,{'clf__n_estimators': 100},0.7917560283687942
en,English,52,welch_bonferroni,5,5,456,381,RF,0.7785087719298246,{'clf__n_estimators': 50},0.766713475177305
en,English,52,welch_bonferroni,10,10,456,381,RF,0.8135964912280702,{'clf__n_estimators': 200},0.8109021276595744
en,English,52,welch_bonferroni,20,20,456,381,RF,0.8179824561403509,{'clf__n_estimators': 100},0.8167517730496453
en,English,52,welch_bonferroni,50,50,456,381,RF,0.8333333333333334,{'clf__n_estimators': 200},0.8162269503546099
en,English,52,welch_bonferroni,100,70,456,381,RF,0.8421052631578947,{'clf__n_estimators': 200},0.819408510638298
en,English,52,welch_bonferroni,all,193,456,381,RF,0.8464912280701754,{'clf__n_estimators': 100},0.7917560283687942
es,Spanish,52,anova,5,5,49,25,RF,0.6326530612244898,{'clf__n_estimators': 200},0.7118197278911564
es,Spanish,52,anova,10,10,49,25,RF,0.6530612244897959,{'clf__n_estimators': 100},0.6749149659863944
es,Spanish,52,anova,20,20,49,25,LR,0.673469387755102,{'clf__C': 0.1},0.7037414965986394
es,Spanish,52,anova,50,50,49,25,LR,0.6938775510204082,{'clf__C': 0.1},0.6746598639455783
es,Spanish,52,anova,100,69,49,25,RF,0.7142857142857143,{'clf__n_estimators': 100},0.6871598639455783
es,Spanish,52,anova,all,69,49,25,RF,0.6938775510204082,{'clf__n_estimators': 50},0.7039115646258504
es,Spanish,52,welch,5,5,49,25,SVM,0.6122448979591837,"{'clf__C': 0.1, 'clf__kernel': 'rbf'}",0.6870748299319727
es,Spanish,52,welch,10,10,49,25,RF,0.5918367346938775,{'clf__n_estimators': 200},0.6705782312925169
es,Spanish,52,welch,20,20,49,25,RF,0.5918367346938775,{'clf__n_estimators': 100},0.6172619047619048
es,Spanish,52,welch,50,50,49,25,RF,0.673469387755102,{'clf__n_estimators': 200},0.6501700680272109
es,Spanish,52,welch,100,69,49,25,LR,0.6938775510204082,{'clf__C': 0.1},0.6833333333333333
es,Spanish,52,welch,all,69,49,25,RF,0.6938775510204082,{'clf__n_estimators': 50},0.7039115646258504
es,Spanish,52,welch_bonferroni,5,5,49,25,SVM,0.6122448979591837,"{'clf__C': 0.1, 'clf__kernel': 'linear'}",0.6951530612244898
es,Spanish,52,welch_bonferroni,10,10,49,25,RF,0.5918367346938775,{'clf__n_estimators': 50},0.6581632653061223
es,Spanish,52,welch_bonferroni,20,20,49,25,RF,0.673469387755102,{'clf__n_estimators': 100},0.6543367346938775
es,Spanish,52,welch_bonferroni,50,50,49,25,LR,0.673469387755102,{'clf__C': 1},0.6378401360544218
es,Spanish,52,welch_bonferroni,100,69,49,25,LR,0.6938775510204082,{'clf__C': 0.1},0.6833333333333333
es,Spanish,52,welch_bonferroni,all,69,49,25,RF,0.6938775510204082,{'clf__n_estimators': 50},0.7039115646258504
zh,Chinese,52,anova,5,5,135,45,LR,0.6666666666666666,{'clf__C': 0.1},0.6969945355191257
zh,Chinese,52,anova,10,10,135,45,LR,0.7037037037037037,{'clf__C': 10},0.7265573770491803
zh,Chinese,52,anova,20,20,135,45,LR,0.762962962962963,{'clf__C': 1},0.7362295081967213
zh,Chinese,52,anova,50,50,135,45,LR,0.7037037037037037,{'clf__C': 10},0.7465573770491802
zh,Chinese,52,anova,100,100,135,45,LR,0.8592592592592593,{'clf__C': 0.1},0.7265573770491803
zh,Chinese,52,anova,all,192,135,45,LR,0.837037037037037,{'clf__C': 1},0.7302732240437158
zh,Chinese,52,welch,5,5,135,45,LR,0.8518518518518519,{'clf__C': 10},0.6678142076502732
zh,Chinese,52,welch,10,10,135,45,LR,0.7925925925925926,{'clf__C': 1},0.6775956284153005
zh,Chinese,52,welch,20,20,135,45,LR,0.8,{'clf__C': 10},0.7303825136612022
zh,Chinese,52,welch,50,50,135,45,LR,0.8814814814814815,{'clf__C': 0.1},0.7334426229508196
zh,Chinese,52,welch,100,100,135,45,LR,0.9111111111111111,{'clf__C': 0.1},0.7068852459016394
zh,Chinese,52,welch,all,192,135,45,LR,0.837037037037037,{'clf__C': 1},0.7302732240437158
zh,Chinese,52,welch_bonferroni,5,5,135,45,LR,0.6370370370370371,{'clf__C': 1},0.6909836065573771
zh,Chinese,52,welch_bonferroni,10,10,135,45,LR,0.762962962962963,{'clf__C': 10},0.7206557377049181
zh,Chinese,52,welch_bonferroni,20,20,135,45,LR,0.7851851851851852,{'clf__C': 1},0.6710382513661202
zh,Chinese,52,welch_bonferroni,50,50,135,45,LR,0.8592592592592593,{'clf__C': 0.1},0.7235519125683061
zh,Chinese,52,welch_bonferroni,100,100,135,45,LR,0.9111111111111111,{'clf__C': 0.1},0.7168306010928961
zh,Chinese,52,welch_bonferroni,all,192,135,45,LR,0.837037037037037,{'clf__C': 1},0.7302732240437158
el,Greek,52,anova,5,5,45,29,SVM,0.7777777777777778,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.6647058823529411
el,Greek,52,anova,10,10,45,29,RF,0.7555555555555555,{'clf__n_estimators': 200},0.7294117647058824
el,Greek,52,anova,20,20,45,29,RF,0.7555555555555555,{'clf__n_estimators': 50},0.7117647058823529
el,Greek,52,anova,50,50,45,29,LR,0.8444444444444444,{'clf__C': 0.1},0.6941176470588235
el,Greek,52,anova,100,100,45,29,LR,0.8444444444444444,{'clf__C': 0.1},0.6764705882352942
el,Greek,52,anova,all,192,45,29,RF,0.8666666666666667,{'clf__n_estimators': 100},0.7000000000000001
el,Greek,52,welch,5,5,45,29,RF,0.7333333333333333,{'clf__n_estimators': 50},0.6764705882352942
el,Greek,52,welch,10,10,45,29,RF,0.8222222222222222,{'clf__n_estimators': 100},0.6647058823529411
el,Greek,52,welch,20,20,45,29,RF,0.8444444444444444,{'clf__n_estimators': 200},0.6764705882352942
el,Greek,52,welch,50,50,45,29,RF,0.8444444444444444,{'clf__n_estimators': 100},0.6941176470588235
el,Greek,52,welch,100,100,45,29,RF,0.8666666666666667,{'clf__n_estimators': 200},0.7235294117647059
el,Greek,52,welch,all,192,45,29,RF,0.8666666666666667,{'clf__n_estimators': 100},0.7000000000000001
el,Greek,52,welch_bonferroni,5,5,45,29,RF,0.7333333333333333,{'clf__n_estimators': 50},0.6764705882352942
el,Greek,52,welch_bonferroni,10,10,45,29,SVM,0.7777777777777778,"{'clf__C': 1, 'clf__kernel': 'rbf'}",0.6588235294117648
el,Greek,52,welch_bonferroni,20,20,45,29,RF,0.8666666666666667,{'clf__n_estimators': 50},0.6705882352941177
el,Greek,52,welch_bonferroni,50,50,45,29,RF,0.8444444444444444,{'clf__n_estimators': 100},0.7176470588235294
el,Greek,52,welch_bonferroni,100,100,45,29,LR,0.8222222222222222,{'clf__C': 0.1},0.6529411764705884
el,Greek,52,welch_bonferroni,all,192,45,29,RF,0.8666666666666667,{'clf__n_estimators': 100},0.7000000000000001
en,English,53,anova,5,5,472,381,RF,0.8305084745762712,{'clf__n_estimators': 100},0.7980397244083138
en,English,53,anova,10,10,472,381,SVM,0.7902542372881356,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.7378765602928883
en,English,53,anova,20,20,472,381,RF,0.8199152542372882,{'clf__n_estimators': 50},0.8071117645363085
en,English,53,anova,50,50,472,381,RF,0.8559322033898306,{'clf__n_estimators': 200},0.8275144858600708
en,English,53,anova,100,100,472,381,RF,0.8538135593220338,{'clf__n_estimators': 50},0.7985528553720199
en,English,53,anova,all,193,472,381,RF,0.8601694915254238,{'clf__n_estimators': 100},0.7878362016777652
en,English,53,welch,5,5,472,381,RF,0.826271186440678,{'clf__n_estimators': 50},0.7873100983020553
en,English,53,welch,10,10,472,381,RF,0.8389830508474576,{'clf__n_estimators': 200},0.8119735362795122
en,English,53,welch,20,20,472,381,RF,0.8241525423728814,{'clf__n_estimators': 200},0.8044077373230707
en,English,53,welch,50,50,472,381,RF,0.8516949152542372,{'clf__n_estimators': 200},0.8140981290899132
en,English,53,welch,100,70,472,381,RF,0.8580508474576272,{'clf__n_estimators': 200},0.8258986998760414
en,English,53,welch,all,193,472,381,RF,0.8601694915254238,{'clf__n_estimators': 100},0.7878362016777652
en,English,53,welch_bonferroni,5,5,472,381,SVM,0.7754237288135594,"{'clf__C': 0.1, 'clf__kernel': 'rbf'}",0.7169707976592002
en,English,53,welch_bonferroni,10,10,472,381,RF,0.8326271186440678,{'clf__n_estimators': 100},0.8071290610856467
en,English,53,welch_bonferroni,20,20,472,381,RF,0.8305084745762712,{'clf__n_estimators': 200},0.8114085156677909
en,English,53,welch_bonferroni,50,50,472,381,RF,0.8495762711864406,{'clf__n_estimators': 200},0.8130300671682665
en,English,53,welch_bonferroni,100,70,472,381,RF,0.8538135593220338,{'clf__n_estimators': 200},0.8280477961313386
en,English,53,welch_bonferroni,all,193,472,381,RF,0.8601694915254238,{'clf__n_estimators': 100},0.7878362016777652
es,Spanish,53,anova,5,5,43,25,RF,0.813953488372093,{'clf__n_estimators': 200},0.658530612244898
es,Spanish,53,anova,10,10,43,25,SVM,0.7674418604651163,"{'clf__C': 0.1, 'clf__kernel': 'rbf'}",0.6506122448979592
es,Spanish,53,anova,20,20,43,25,LR,0.7906976744186046,{'clf__C': 0.1},0.6384489795918368
es,Spanish,53,anova,50,50,43,25,SVM,0.813953488372093,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.6667755102040817
es,Spanish,53,anova,100,69,43,25,SVM,0.813953488372093,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.6873469387755102
es,Spanish,53,anova,all,69,43,25,SVM,0.813953488372093,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.6873469387755102
es,Spanish,53,welch,5,5,43,25,SVM,0.6976744186046512,"{'clf__C': 10, 'clf__kernel': 'linear'}",0.6824489795918367
es,Spanish,53,welch,10,10,43,25,LR,0.7441860465116279,{'clf__C': 0.1},0.6583673469387755
es,Spanish,53,welch,20,20,43,25,LR,0.7674418604651163,{'clf__C': 0.1},0.6222040816326531
es,Spanish,53,welch,50,50,43,25,SVM,0.7674418604651163,"{'clf__C': 0.1, 'clf__kernel': 'rbf'}",0.6584489795918367
es,Spanish,53,welch,100,69,43,25,SVM,0.813953488372093,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.6873469387755102
es,Spanish,53,welch,all,69,43,25,SVM,0.813953488372093,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.6873469387755102
es,Spanish,53,welch_bonferroni,5,5,43,25,SVM,0.813953488372093,"{'clf__C': 0.1, 'clf__kernel': 'linear'}",0.6543673469387755
es,Spanish,53,welch_bonferroni,10,10,43,25,LR,0.7441860465116279,{'clf__C': 0.1},0.6583673469387755
es,Spanish,53,welch_bonferroni,20,20,43,25,SVM,0.7674418604651163,"{'clf__C': 1, 'clf__kernel': 'rbf'}",0.6660408163265307
es,Spanish,53,welch_bonferroni,50,50,43,25,SVM,0.7674418604651163,"{'clf__C': 0.1, 'clf__kernel': 'rbf'}",0.6584489795918367
es,Spanish,53,welch_bonferroni,100,69,43,25,SVM,0.813953488372093,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.6873469387755102
es,Spanish,53,welch_bonferroni,all,69,43,25,SVM,0.813953488372093,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.6873469387755102
zh,Chinese,53,anova,5,5,89,45,RF,0.6966292134831461,{'clf__n_estimators': 100},0.5714285714285714
zh,Chinese,53,anova,10,10,89,45,SVM,0.7528089887640449,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.6514285714285715
zh,Chinese,53,anova,20,20,89,45,SVM,0.8202247191011236,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.6428571428571429
zh,Chinese,53,anova,50,50,89,45,SVM,0.7865168539325843,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.6742857142857142
zh,Chinese,53,anova,100,100,89,45,RF,0.7752808988764045,{'clf__n_estimators': 200},0.6799999999999999
zh,Chinese,53,anova,all,192,89,45,SVM,0.7752808988764045,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.6828571428571428
zh,Chinese,53,welch,5,5,89,45,RF,0.6853932584269663,{'clf__n_estimators': 200},0.6057142857142856
zh,Chinese,53,welch,10,10,89,45,DT,0.6966292134831461,{'clf__max_depth': 10},0.5657142857142856
zh,Chinese,53,welch,20,20,89,45,RF,0.7303370786516854,{'clf__n_estimators': 50},0.6685714285714285
zh,Chinese,53,welch,50,50,89,45,LR,0.8314606741573034,{'clf__C': 10},0.6857142857142857
zh,Chinese,53,welch,100,100,89,45,LR,0.8426966292134831,{'clf__C': 1},0.6457142857142857
zh,Chinese,53,welch,all,192,89,45,SVM,0.7752808988764045,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.6828571428571428
zh,Chinese,53,welch_bonferroni,5,5,89,45,RF,0.6741573033707865,{'clf__n_estimators': 50},0.6314285714285715
zh,Chinese,53,welch_bonferroni,10,10,89,45,RF,0.6966292134831461,{'clf__n_estimators': 50},0.6514285714285715
zh,Chinese,53,welch_bonferroni,20,20,89,45,LR,0.7415730337078652,{'clf__C': 10},0.6085714285714285
zh,Chinese,53,welch_bonferroni,50,50,89,45,LR,0.8426966292134831,{'clf__C': 10},0.6771428571428572
zh,Chinese,53,welch_bonferroni,100,100,89,45,LR,0.7752808988764045,{'clf__C': 10},0.6485714285714286
zh,Chinese,53,welch_bonferroni,all,192,89,45,SVM,0.7752808988764045,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.6828571428571428
el,Greek,53,anova,5,5,38,29,RF,0.6578947368421053,{'clf__n_estimators': 50},0.7176190476190476
el,Greek,53,anova,10,10,38,29,RF,0.5789473684210527,{'clf__n_estimators': 200},0.7401587301587302
el,Greek,53,anova,20,20,38,29,SVM,0.7631578947368421,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.7903174603174603
el,Greek,53,anova,50,50,38,29,RF,0.6842105263157895,{'clf__n_estimators': 200},0.7463492063492063
el,Greek,53,anova,100,100,38,29,SVM,0.7894736842105263,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.7852380952380953
el,Greek,53,anova,all,192,38,29,SVM,0.7368421052631579,"{'clf__C': 1, 'clf__kernel': 'rbf'}",0.7796825396825398
el,Greek,53,welch,5,5,38,29,SVM,0.6842105263157895,"{'clf__C': 1, 'clf__kernel': 'rbf'}",0.7514285714285714
el,Greek,53,welch,10,10,38,29,SVM,0.7105263157894737,"{'clf__C': 1, 'clf__kernel': 'rbf'}",0.7287301587301588
el,Greek,53,welch,20,20,38,29,SVM,0.7368421052631579,"{'clf__C': 1, 'clf__kernel': 'rbf'}",0.7285714285714285
el,Greek,53,welch,50,50,38,29,RF,0.6578947368421053,{'clf__n_estimators': 200},0.7463492063492063
el,Greek,53,welch,100,100,38,29,SVM,0.7631578947368421,"{'clf__C': 1, 'clf__kernel': 'rbf'}",0.7395238095238096
el,Greek,53,welch,all,192,38,29,SVM,0.7368421052631579,"{'clf__C': 1, 'clf__kernel': 'rbf'}",0.7796825396825398
el,Greek,53,welch_bonferroni,5,5,38,29,SVM,0.6842105263157895,"{'clf__C': 1, 'clf__kernel': 'rbf'}",0.7514285714285714
el,Greek,53,welch_bonferroni,10,10,38,29,DT,0.6842105263157895,{'clf__max_depth': 10},0.7352380952380952
el,Greek,53,welch_bonferroni,20,20,38,29,SVM,0.7368421052631579,"{'clf__C': 1, 'clf__kernel': 'rbf'}",0.74
el,Greek,53,welch_bonferroni,50,50,38,29,SVM,0.7894736842105263,"{'clf__C': 1, 'clf__kernel': 'rbf'}",0.7622222222222221
el,Greek,53,welch_bonferroni,100,100,38,29,SVM,0.7631578947368421,"{'clf__C': 1, 'clf__kernel': 'rbf'}",0.7393650793650794
el,Greek,53,welch_bonferroni,all,192,38,29,SVM,0.7368421052631579,"{'clf__C': 1, 'clf__kernel': 'rbf'}",0.7796825396825398
en,English,54,anova,5,5,473,381,RF,0.8224101479915433,{'clf__n_estimators': 50},0.799063103577503
en,English,54,anova,10,10,473,381,RF,0.7906976744186046,{'clf__n_estimators': 200},0.7468722073279713
en,English,54,anova,20,20,473,381,RF,0.813953488372093,{'clf__n_estimators': 200},0.8108319640231774
en,English,54,anova,50,50,473,381,RF,0.8414376321353065,{'clf__n_estimators': 200},0.8285738995070483
en,English,54,anova,100,100,473,381,RF,0.8372093023255814,{'clf__n_estimators': 100},0.809815791749546
en,English,54,anova,all,193,473,381,RF,0.8393234672304439,{'clf__n_estimators': 200},0.8044581855919745
en,English,54,welch,5,5,473,381,RF,0.7928118393234672,{'clf__n_estimators': 200},0.7931419181873217
en,English,54,welch,10,10,473,381,RF,0.8160676532769556,{'clf__n_estimators': 50},0.8140880394361325
en,English,54,welch,20,20,473,381,RF,0.813953488372093,{'clf__n_estimators': 200},0.80975381244775
en,English,54,welch,50,50,473,381,RF,0.8308668076109936,{'clf__n_estimators': 100},0.8221280521202686
en,English,54,welch,100,70,473,381,RF,0.8414376321353065,{'clf__n_estimators': 100},0.8371674017700137
en,English,54,welch,all,193,473,381,RF,0.8393234672304439,{'clf__n_estimators': 200},0.8044581855919745
en,English,54,welch_bonferroni,5,5,473,381,RF,0.7991543340380549,{'clf__n_estimators': 200},0.7414828908299461
en,English,54,welch_bonferroni,10,10,473,381,RF,0.7970401691331924,{'clf__n_estimators': 100},0.802235579001989
en,English,54,welch_bonferroni,20,20,473,381,RF,0.8054968287526427,{'clf__n_estimators': 50},0.8151388048084408
en,English,54,welch_bonferroni,50,50,473,381,RF,0.8329809725158562,{'clf__n_estimators': 200},0.8232062036956961
en,English,54,welch_bonferroni,100,70,473,381,RF,0.8393234672304439,{'clf__n_estimators': 200},0.8334068436680215
en,English,54,welch_bonferroni,all,193,473,381,RF,0.8393234672304439,{'clf__n_estimators': 200},0.8044581855919745
es,Spanish,54,anova,5,5,50,25,RF,0.66,{'clf__n_estimators': 200},0.653061224489796
es,Spanish,54,anova,10,10,50,25,RF,0.66,{'clf__n_estimators': 50},0.6569727891156463
es,Spanish,54,anova,20,20,50,25,RF,0.74,{'clf__n_estimators': 50},0.6695578231292518
es,Spanish,54,anova,50,50,50,25,RF,0.74,{'clf__n_estimators': 50},0.6488945578231293
es,Spanish,54,anova,100,69,50,25,RF,0.78,{'clf__n_estimators': 100},0.6653911564625851
es,Spanish,54,anova,all,69,50,25,RF,0.72,{'clf__n_estimators': 200},0.6695578231292517
es,Spanish,54,welch,5,5,50,25,SVM,0.66,"{'clf__C': 0.1, 'clf__kernel': 'rbf'}",0.6820578231292518
es,Spanish,54,welch,10,10,50,25,DT,0.64,{'clf__max_depth': 20},0.6238945578231292
es,Spanish,54,welch,20,20,50,25,DT,0.6,{'clf__max_depth': 20},0.5416666666666667
es,Spanish,54,welch,50,50,50,25,RF,0.68,{'clf__n_estimators': 200},0.640391156462585
es,Spanish,54,welch,100,69,50,25,RF,0.74,{'clf__n_estimators': 200},0.6695578231292517
es,Spanish,54,welch,all,69,50,25,RF,0.72,{'clf__n_estimators': 200},0.6695578231292517
es,Spanish,54,welch_bonferroni,5,5,50,25,RF,0.66,{'clf__n_estimators': 100},0.6116496598639456
es,Spanish,54,welch_bonferroni,10,10,50,25,DT,0.64,{'clf__max_depth': 20},0.5909013605442177
es,Spanish,54,welch_bonferroni,20,20,50,25,RF,0.66,{'clf__n_estimators': 50},0.6159013605442177
es,Spanish,54,welch_bonferroni,50,50,50,25,SVM,0.7,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.6857993197278912
es,Spanish,54,welch_bonferroni,100,69,50,25,RF,0.72,{'clf__n_estimators': 50},0.6613095238095238
es,Spanish,54,welch_bonferroni,all,69,50,25,RF,0.72,{'clf__n_estimators': 200},0.6695578231292517
zh,Chinese,54,anova,5,5,68,45,RF,0.7352941176470589,{'clf__n_estimators': 100},0.6734414414414414
zh,Chinese,54,anova,10,10,68,45,RF,0.7352941176470589,{'clf__n_estimators': 50},0.6815135135135135
zh,Chinese,54,anova,20,20,68,45,RF,0.75,{'clf__n_estimators': 100},0.678918918918919
zh,Chinese,54,anova,50,50,68,45,RF,0.7647058823529411,{'clf__n_estimators': 200},0.6977657657657659
zh,Chinese,54,anova,100,100,68,45,LR,0.8382352941176471,{'clf__C': 10},0.6248648648648648
zh,Chinese,54,anova,all,192,68,45,SVM,0.8235294117647058,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.6733693693693694
zh,Chinese,54,welch,5,5,68,45,LR,0.8529411764705882,{'clf__C': 0.1},0.5574774774774774
zh,Chinese,54,welch,10,10,68,45,SVM,0.8382352941176471,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.649045045045045
zh,Chinese,54,welch,20,20,68,45,RF,0.8235294117647058,{'clf__n_estimators': 200},0.6653333333333333
zh,Chinese,54,welch,50,50,68,45,SVM,0.8382352941176471,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.6761081081081082
zh,Chinese,54,welch,100,100,68,45,SVM,0.8676470588235294,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.6923243243243242
zh,Chinese,54,welch,all,192,68,45,SVM,0.8235294117647058,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.6733693693693694
zh,Chinese,54,welch_bonferroni,5,5,68,45,RF,0.8235294117647058,{'clf__n_estimators': 100},0.6140540540540541
zh,Chinese,54,welch_bonferroni,10,10,68,45,RF,0.8235294117647058,{'clf__n_estimators': 200},0.6626306306306307
zh,Chinese,54,welch_bonferroni,20,20,68,45,RF,0.8382352941176471,{'clf__n_estimators': 200},0.6734054054054054
zh,Chinese,54,welch_bonferroni,50,50,68,45,SVM,0.8529411764705882,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.6788108108108108
zh,Chinese,54,welch_bonferroni,100,100,68,45,SVM,0.8823529411764706,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.6869189189189189
zh,Chinese,54,welch_bonferroni,all,192,68,45,SVM,0.8235294117647058,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.6733693693693694
el,Greek,54,anova,5,5,41,29,RF,0.6097560975609756,{'clf__n_estimators': 200},0.7236974789915966
el,Greek,54,anova,10,10,41,29,RF,0.6585365853658537,{'clf__n_estimators': 200},0.7921008403361345
el,Greek,54,anova,20,20,41,29,RF,0.7560975609756098,{'clf__n_estimators': 200},0.7922689075630253
el,Greek,54,anova,50,50,41,29,RF,0.7317073170731707,{'clf__n_estimators': 50},0.7692436974789916
el,Greek,54,anova,100,100,41,29,RF,0.7560975609756098,{'clf__n_estimators': 100},0.7636974789915967
el,Greek,54,anova,all,192,41,29,RF,0.7560975609756098,{'clf__n_estimators': 50},0.781344537815126
el,Greek,54,welch,5,5,41,29,RF,0.7317073170731707,{'clf__n_estimators': 200},0.6715966386554622
el,Greek,54,welch,10,10,41,29,SVM,0.6829268292682927,"{'clf__C': 10, 'clf__kernel': 'linear'}",0.7062184873949581
el,Greek,54,welch,20,20,41,29,RF,0.7804878048780488,{'clf__n_estimators': 200},0.7001680672268907
el,Greek,54,welch,50,50,41,29,RF,0.7804878048780488,{'clf__n_estimators': 200},0.7636974789915967
el,Greek,54,welch,100,100,41,29,LR,0.8048780487804879,{'clf__C': 10},0.6776470588235295
el,Greek,54,welch,all,192,41,29,RF,0.7560975609756098,{'clf__n_estimators': 50},0.781344537815126
el,Greek,54,welch_bonferroni,5,5,41,29,RF,0.7317073170731707,{'clf__n_estimators': 200},0.6715966386554622
el,Greek,54,welch_bonferroni,10,10,41,29,SVM,0.6829268292682927,"{'clf__C': 10, 'clf__kernel': 'linear'}",0.7062184873949581
el,Greek,54,welch_bonferroni,20,20,41,29,RF,0.7073170731707317,{'clf__n_estimators': 100},0.7176470588235294
el,Greek,54,welch_bonferroni,50,50,41,29,RF,0.7560975609756098,{'clf__n_estimators': 200},0.7640336134453782
el,Greek,54,welch_bonferroni,100,100,41,29,LR,0.8048780487804879,{'clf__C': 1},0.6776470588235295
el,Greek,54,welch_bonferroni,all,192,41,29,RF,0.7560975609756098,{'clf__n_estimators': 50},0.781344537815126
en,English,55,anova,5,5,458,381,RF,0.8165938864628821,{'clf__n_estimators': 100},0.8043872340425532
en,English,55,anova,10,10,458,381,RF,0.7729257641921398,{'clf__n_estimators': 50},0.7670297872340426
en,English,55,anova,20,20,458,381,RF,0.8187772925764192,{'clf__n_estimators': 200},0.8134085106382978
en,English,55,anova,50,50,458,381,RF,0.8384279475982532,{'clf__n_estimators': 200},0.8315333333333333
en,English,55,anova,100,100,458,381,RF,0.8406113537117904,{'clf__n_estimators': 200},0.8006851063829787
en,English,55,anova,all,193,458,381,RF,0.8362445414847162,{'clf__n_estimators': 50},0.7927007092198581
en,English,55,welch,5,5,458,381,RF,0.8100436681222707,{'clf__n_estimators': 100},0.808645390070922
en,English,55,welch,10,10,458,381,SVM,0.7882096069868996,"{'clf__C': 1, 'clf__kernel': 'rbf'}",0.7537574468085106
en,English,55,welch,20,20,458,381,RF,0.8144104803493449,{'clf__n_estimators': 100},0.809140425531915
en,English,55,welch,50,50,458,381,RF,0.8362445414847162,{'clf__n_estimators': 100},0.8246212765957447
en,English,55,welch,100,70,458,381,RF,0.8362445414847162,{'clf__n_estimators': 200},0.8288695035460993
en,English,55,welch,all,193,458,381,RF,0.8362445414847162,{'clf__n_estimators': 50},0.7927007092198581
en,English,55,welch_bonferroni,5,5,458,381,SVM,0.7751091703056768,"{'clf__C': 1, 'clf__kernel': 'rbf'}",0.7318822695035461
en,English,55,welch_bonferroni,10,10,458,381,RF,0.8253275109170306,{'clf__n_estimators': 100},0.8176765957446808
