feature_set,language_code,language,seed,ranking_method,top_k,num_features,pool_features,usable_features,welch_bonferroni_significant_features,test_rows,test_groups,model_family,accuracy,best_params,cv_accuracy
extended_excluding_task_specific,es,Spanish,53,anova,100,83,382,83,2,43,25,SVM,0.8372093023255814,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.6874285714285715
extended_excluding_task_specific,es,Spanish,53,anova,all,83,382,83,2,43,25,SVM,0.8372093023255814,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.6874285714285715
extended_excluding_task_specific,es,Spanish,53,welch_bonferroni,5,5,382,83,2,43,25,DT,0.813953488372093,{'clf__max_depth': 20},0.610204081632653
extended_excluding_task_specific,es,Spanish,53,welch_bonferroni,10,10,382,83,2,43,25,LR,0.7906976744186046,{'clf__C': 0.1},0.6624489795918368
extended_excluding_task_specific,es,Spanish,53,welch_bonferroni,20,20,382,83,2,43,25,SVM,0.7906976744186046,"{'clf__C': 1, 'clf__kernel': 'rbf'}",0.6866938775510205
extended_excluding_task_specific,es,Spanish,53,welch_bonferroni,50,50,382,83,2,43,25,SVM,0.813953488372093,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.6748571428571429
extended_excluding_task_specific,es,Spanish,53,welch_bonferroni,100,83,382,83,2,43,25,SVM,0.8372093023255814,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.6874285714285715
extended_excluding_task_specific,es,Spanish,53,welch_bonferroni,all,83,382,83,2,43,25,SVM,0.8372093023255814,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.6874285714285715
extended_excluding_task_specific,zh,Chinese,53,anova,5,5,382,206,62,89,45,RF,0.6966292134831461,{'clf__n_estimators': 200},0.5485714285714285
extended_excluding_task_specific,zh,Chinese,53,anova,10,10,382,206,62,89,45,SVM,0.7528089887640449,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.6514285714285715
extended_excluding_task_specific,zh,Chinese,53,anova,20,20,382,206,62,89,45,SVM,0.8202247191011236,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.6428571428571429
extended_excluding_task_specific,zh,Chinese,53,anova,50,50,382,206,62,89,45,RF,0.7752808988764045,{'clf__n_estimators': 200},0.6599999999999999
extended_excluding_task_specific,zh,Chinese,53,anova,100,100,382,206,62,89,45,LR,0.8539325842696629,{'clf__C': 10},0.6771428571428572
extended_excluding_task_specific,zh,Chinese,53,anova,all,206,382,206,62,89,45,LR,0.797752808988764,{'clf__C': 10},0.6514285714285715
extended_excluding_task_specific,zh,Chinese,53,welch_bonferroni,5,5,382,206,62,89,45,DT,0.7191011235955056,{'clf__max_depth': 20},0.6057142857142856
extended_excluding_task_specific,zh,Chinese,53,welch_bonferroni,10,10,382,206,62,89,45,DT,0.7303370786516854,{'clf__max_depth': 20},0.6028571428571429
extended_excluding_task_specific,zh,Chinese,53,welch_bonferroni,20,20,382,206,62,89,45,SVM,0.8202247191011236,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.7028571428571428
extended_excluding_task_specific,zh,Chinese,53,welch_bonferroni,50,50,382,206,62,89,45,LR,0.7752808988764045,{'clf__C': 10},0.6771428571428572
extended_excluding_task_specific,zh,Chinese,53,welch_bonferroni,100,100,382,206,62,89,45,LR,0.8089887640449438,{'clf__C': 10},0.6599999999999999
extended_excluding_task_specific,zh,Chinese,53,welch_bonferroni,all,206,382,206,62,89,45,LR,0.797752808988764,{'clf__C': 10},0.6514285714285715
extended_excluding_task_specific,el,Greek,53,anova,5,5,382,205,18,38,29,DT,0.7105263157894737,{'clf__max_depth': 10},0.6831746031746032
extended_excluding_task_specific,el,Greek,53,anova,10,10,382,205,18,38,29,LR,0.5789473684210527,{'clf__C': 0.1},0.7622222222222221
extended_excluding_task_specific,el,Greek,53,anova,20,20,382,205,18,38,29,SVM,0.7631578947368421,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.7903174603174603
extended_excluding_task_specific,el,Greek,53,anova,50,50,382,205,18,38,29,SVM,0.6578947368421053,"{'clf__C': 1, 'clf__kernel': 'rbf'}",0.819047619047619
extended_excluding_task_specific,el,Greek,53,anova,100,100,382,205,18,38,29,RF,0.7894736842105263,{'clf__n_estimators': 50},0.7515873015873017
extended_excluding_task_specific,el,Greek,53,anova,all,205,382,205,18,38,29,RF,0.7631578947368421,{'clf__n_estimators': 200},0.7852380952380953
extended_excluding_task_specific,el,Greek,53,welch_bonferroni,5,5,382,205,18,38,29,RF,0.7368421052631579,{'clf__n_estimators': 200},0.7507936507936509
extended_excluding_task_specific,el,Greek,53,welch_bonferroni,10,10,382,205,18,38,29,DT,0.7631578947368421,{'clf__max_depth': 20},0.729047619047619
extended_excluding_task_specific,el,Greek,53,welch_bonferroni,20,20,382,205,18,38,29,SVM,0.7631578947368421,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.7963492063492064
extended_excluding_task_specific,el,Greek,53,welch_bonferroni,50,50,382,205,18,38,29,RF,0.6578947368421053,{'clf__n_estimators': 100},0.7573015873015873
extended_excluding_task_specific,el,Greek,53,welch_bonferroni,100,100,382,205,18,38,29,RF,0.6842105263157895,{'clf__n_estimators': 200},0.7515873015873016
extended_excluding_task_specific,el,Greek,53,welch_bonferroni,all,205,382,205,18,38,29,RF,0.7631578947368421,{'clf__n_estimators': 200},0.7852380952380953
extended_excluding_task_specific,en,English,54,anova,5,5,382,207,44,473,381,RF,0.8181818181818182,{'clf__n_estimators': 100},0.804972757934792
extended_excluding_task_specific,en,English,54,anova,10,10,382,207,44,473,381,RF,0.8224101479915433,{'clf__n_estimators': 200},0.8226801003199862
extended_excluding_task_specific,en,English,54,anova,20,20,382,207,44,473,381,RF,0.8118393234672304,{'clf__n_estimators': 200},0.8033223788520857
extended_excluding_task_specific,en,English,54,anova,50,50,382,207,44,473,381,RF,0.8329809725158562,{'clf__n_estimators': 200},0.8071290610856467
extended_excluding_task_specific,en,English,54,anova,100,100,382,207,44,473,381,RF,0.8372093023255814,{'clf__n_estimators': 200},0.7915765804721958
extended_excluding_task_specific,en,English,54,anova,all,207,382,207,44,473,381,RF,0.8435517970401691,{'clf__n_estimators': 100},0.7851393813600852
extended_excluding_task_specific,en,English,54,welch_bonferroni,5,5,382,207,44,473,381,RF,0.8350951374207188,{'clf__n_estimators': 200},0.8194485283519273
extended_excluding_task_specific,en,English,54,welch_bonferroni,10,10,382,207,44,473,381,DT,0.8033826638477801,{'clf__max_depth': 10},0.7936593732883622
extended_excluding_task_specific,en,English,54,welch_bonferroni,20,20,382,207,44,473,381,SVM,0.8308668076109936,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.7683833491885036
extended_excluding_task_specific,en,English,54,welch_bonferroni,50,50,382,207,44,473,381,RF,0.8329809725158562,{'clf__n_estimators': 50},0.8140966877108017
extended_excluding_task_specific,en,English,54,welch_bonferroni,100,84,382,207,44,473,381,RF,0.8414376321353065,{'clf__n_estimators': 200},0.7969298624924328
extended_excluding_task_specific,en,English,54,welch_bonferroni,all,207,382,207,44,473,381,RF,0.8435517970401691,{'clf__n_estimators': 100},0.7851393813600852
extended_excluding_task_specific,es,Spanish,54,anova,5,5,382,83,6,50,25,LR,0.7,{'clf__C': 1},0.6983843537414967
extended_excluding_task_specific,es,Spanish,54,anova,10,10,382,83,6,50,25,LR,0.74,{'clf__C': 0.1},0.6776360544217688
extended_excluding_task_specific,es,Spanish,54,anova,20,20,382,83,6,50,25,RF,0.74,{'clf__n_estimators': 50},0.6445578231292517
extended_excluding_task_specific,es,Spanish,54,anova,50,50,382,83,6,50,25,RF,0.74,{'clf__n_estimators': 50},0.6406462585034013
extended_excluding_task_specific,es,Spanish,54,anova,100,83,382,83,6,50,25,RF,0.82,{'clf__n_estimators': 200},0.6449829931972789
extended_excluding_task_specific,es,Spanish,54,anova,all,83,382,83,6,50,25,LR,0.8,{'clf__C': 0.1},0.6777210884353742
extended_excluding_task_specific,es,Spanish,54,welch_bonferroni,5,5,382,83,6,50,25,LR,0.72,{'clf__C': 10},0.6862244897959184
extended_excluding_task_specific,es,Spanish,54,welch_bonferroni,10,10,382,83,6,50,25,LR,0.74,{'clf__C': 0.1},0.6776360544217688
extended_excluding_task_specific,es,Spanish,54,welch_bonferroni,20,20,382,83,6,50,25,LR,0.72,{'clf__C': 0.1},0.6691326530612245
extended_excluding_task_specific,es,Spanish,54,welch_bonferroni,50,50,382,83,6,50,25,RF,0.74,{'clf__n_estimators': 100},0.6485544217687075
extended_excluding_task_specific,es,Spanish,54,welch_bonferroni,100,83,382,83,6,50,25,LR,0.8,{'clf__C': 0.1},0.6777210884353742
extended_excluding_task_specific,es,Spanish,54,welch_bonferroni,all,83,382,83,6,50,25,LR,0.8,{'clf__C': 0.1},0.6777210884353742
extended_excluding_task_specific,zh,Chinese,54,anova,5,5,382,206,55,68,45,RF,0.7352941176470589,{'clf__n_estimators': 50},0.6734414414414414
extended_excluding_task_specific,zh,Chinese,54,anova,10,10,382,206,55,68,45,RF,0.7794117647058824,{'clf__n_estimators': 100},0.6787747747747748
extended_excluding_task_specific,zh,Chinese,54,anova,20,20,382,206,55,68,45,RF,0.75,{'clf__n_estimators': 50},0.6895495495495496
extended_excluding_task_specific,zh,Chinese,54,anova,50,50,382,206,55,68,45,RF,0.7647058823529411,{'clf__n_estimators': 50},0.6923243243243243
extended_excluding_task_specific,zh,Chinese,54,anova,100,100,382,206,55,68,45,SVM,0.8235294117647058,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.6679639639639641
extended_excluding_task_specific,zh,Chinese,54,anova,all,206,382,206,55,68,45,SVM,0.8088235294117647,"{'clf__C': 1, 'clf__kernel': 'rbf'}",0.6652972972972974
extended_excluding_task_specific,zh,Chinese,54,welch_bonferroni,5,5,382,206,55,68,45,RF,0.7352941176470589,{'clf__n_estimators': 200},0.7112072072072072
extended_excluding_task_specific,zh,Chinese,54,welch_bonferroni,10,10,382,206,55,68,45,SVM,0.7352941176470589,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.6787747747747749
extended_excluding_task_specific,zh,Chinese,54,welch_bonferroni,20,20,382,206,55,68,45,RF,0.75,{'clf__n_estimators': 50},0.6869189189189189
extended_excluding_task_specific,zh,Chinese,54,welch_bonferroni,50,50,382,206,55,68,45,SVM,0.7794117647058824,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.6923963963963964
extended_excluding_task_specific,zh,Chinese,54,welch_bonferroni,100,100,382,206,55,68,45,SVM,0.8235294117647058,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.6814774774774776
extended_excluding_task_specific,zh,Chinese,54,welch_bonferroni,all,206,382,206,55,68,45,SVM,0.8088235294117647,"{'clf__C': 1, 'clf__kernel': 'rbf'}",0.6652972972972974
extended_excluding_task_specific,el,Greek,54,anova,5,5,382,205,14,41,29,LR,0.6829268292682927,{'clf__C': 10},0.6884033613445378
extended_excluding_task_specific,el,Greek,54,anova,10,10,382,205,14,41,29,SVM,0.6341463414634146,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.7403361344537815
extended_excluding_task_specific,el,Greek,54,anova,20,20,382,205,14,41,29,RF,0.7317073170731707,{'clf__n_estimators': 100},0.780672268907563
extended_excluding_task_specific,el,Greek,54,anova,50,50,382,205,14,41,29,RF,0.7560975609756098,{'clf__n_estimators': 100},0.775126050420168
extended_excluding_task_specific,el,Greek,54,anova,100,100,382,205,14,41,29,SVM,0.7804878048780488,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.7700840336134454
extended_excluding_task_specific,el,Greek,54,anova,all,205,382,205,14,41,29,RF,0.7560975609756098,{'clf__n_estimators': 50},0.775126050420168
extended_excluding_task_specific,el,Greek,54,welch_bonferroni,5,5,382,205,14,41,29,RF,0.7073170731707317,{'clf__n_estimators': 50},0.7979831932773109
extended_excluding_task_specific,el,Greek,54,welch_bonferroni,10,10,382,205,14,41,29,DT,0.6585365853658537,{'clf__max_depth': 10},0.7178151260504202
extended_excluding_task_specific,el,Greek,54,welch_bonferroni,20,20,382,205,14,41,29,DT,0.7317073170731707,{'clf__max_depth': 10},0.6946218487394958
extended_excluding_task_specific,el,Greek,54,welch_bonferroni,50,50,382,205,14,41,29,SVM,0.7804878048780488,"{'clf__C': 1, 'clf__kernel': 'rbf'}",0.7643697478991597
extended_excluding_task_specific,el,Greek,54,welch_bonferroni,100,100,382,205,14,41,29,RF,0.7804878048780488,{'clf__n_estimators': 50},0.8045378151260506
extended_excluding_task_specific,el,Greek,54,welch_bonferroni,all,205,382,205,14,41,29,RF,0.7560975609756098,{'clf__n_estimators': 50},0.775126050420168
extended_excluding_task_specific,en,English,55,anova,5,5,382,208,41,458,381,RF,0.8122270742358079,{'clf__n_estimators': 200},0.8118567375886524
extended_excluding_task_specific,en,English,55,anova,10,10,382,208,41,458,381,RF,0.8296943231441049,{'clf__n_estimators': 200},0.8246297872340425
extended_excluding_task_specific,en,English,55,anova,20,20,382,208,41,458,381,SVM,0.8144104803493449,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.7462723404255319
extended_excluding_task_specific,en,English,55,anova,50,50,382,208,41,458,381,RF,0.8384279475982532,{'clf__n_estimators': 100},0.805472340425532
extended_excluding_task_specific,en,English,55,anova,100,100,382,208,41,458,381,RF,0.8427947598253275,{'clf__n_estimators': 50},0.7857730496453901
extended_excluding_task_specific,en,English,55,anova,all,208,382,208,41,458,381,RF,0.8384279475982532,{'clf__n_estimators': 200},0.7852624113475177
extended_excluding_task_specific,en,English,55,welch_bonferroni,5,5,382,208,41,458,381,RF,0.8013100436681223,{'clf__n_estimators': 100},0.8214354609929078
extended_excluding_task_specific,en,English,55,welch_bonferroni,10,10,382,208,41,458,381,LR,0.7991266375545851,{'clf__C': 0.1},0.7985560283687942
extended_excluding_task_specific,en,English,55,welch_bonferroni,20,20,382,208,41,458,381,RF,0.8209606986899564,{'clf__n_estimators': 200},0.8171574468085107
extended_excluding_task_specific,en,English,55,welch_bonferroni,50,50,382,208,41,458,381,RF,0.8384279475982532,{'clf__n_estimators': 100},0.8043929078014184
extended_excluding_task_specific,en,English,55,welch_bonferroni,100,85,382,208,41,458,381,RF,0.8384279475982532,{'clf__n_estimators': 200},0.8044014184397164
extended_excluding_task_specific,en,English,55,welch_bonferroni,all,208,382,208,41,458,381,RF,0.8384279475982532,{'clf__n_estimators': 200},0.7852624113475177
extended_excluding_task_specific,es,Spanish,55,anova,5,5,382,83,8,64,25,LR,0.75,{'clf__C': 1},0.6929468599033817
extended_excluding_task_specific,es,Spanish,55,anova,10,10,382,83,8,64,25,SVM,0.734375,"{'clf__C': 0.1, 'clf__kernel': 'rbf'}",0.6842512077294687
extended_excluding_task_specific,es,Spanish,55,anova,20,20,382,83,8,64,25,LR,0.75,{'clf__C': 10},0.7245410628019324
extended_excluding_task_specific,es,Spanish,55,anova,50,50,382,83,8,64,25,LR,0.796875,{'clf__C': 1},0.6670531400966183
extended_excluding_task_specific,es,Spanish,55,anova,100,83,382,83,8,64,25,LR,0.78125,{'clf__C': 0.1},0.6802898550724639
extended_excluding_task_specific,es,Spanish,55,anova,all,83,382,83,8,64,25,LR,0.78125,{'clf__C': 0.1},0.6802898550724639
extended_excluding_task_specific,es,Spanish,55,welch_bonferroni,5,5,382,83,8,64,25,LR,0.71875,{'clf__C': 10},0.6932367149758454
extended_excluding_task_specific,es,Spanish,55,welch_bonferroni,10,10,382,83,8,64,25,RF,0.78125,{'clf__n_estimators': 200},0.6668599033816425
extended_excluding_task_specific,es,Spanish,55,welch_bonferroni,20,20,382,83,8,64,25,RF,0.78125,{'clf__n_estimators': 50},0.6579710144927537
extended_excluding_task_specific,es,Spanish,55,welch_bonferroni,50,50,382,83,8,64,25,LR,0.78125,{'clf__C': 1},0.6716908212560385
extended_excluding_task_specific,es,Spanish,55,welch_bonferroni,100,83,382,83,8,64,25,LR,0.78125,{'clf__C': 0.1},0.6802898550724639
extended_excluding_task_specific,es,Spanish,55,welch_bonferroni,all,83,382,83,8,64,25,LR,0.78125,{'clf__C': 0.1},0.6802898550724639
extended_excluding_task_specific,zh,Chinese,55,anova,5,5,382,206,58,67,45,LR,0.7014925373134329,{'clf__C': 1},0.6063423423423424
extended_excluding_task_specific,zh,Chinese,55,anova,10,10,382,206,58,67,45,RF,0.7611940298507462,{'clf__n_estimators': 50},0.6495135135135135
extended_excluding_task_specific,zh,Chinese,55,anova,20,20,382,206,58,67,45,RF,0.746268656716418,{'clf__n_estimators': 200},0.6926846846846847
extended_excluding_task_specific,zh,Chinese,55,anova,50,50,382,206,58,67,45,RF,0.8208955223880597,{'clf__n_estimators': 200},0.6846126126126125
extended_excluding_task_specific,zh,Chinese,55,anova,100,100,382,206,58,67,45,RF,0.7910447761194029,{'clf__n_estimators': 200},0.6954594594594595
extended_excluding_task_specific,zh,Chinese,55,anova,all,206,382,206,58,67,45,SVM,0.8507462686567164,"{'clf__C': 0.1, 'clf__kernel': 'linear'}",0.705945945945946
extended_excluding_task_specific,zh,Chinese,55,welch_bonferroni,5,5,382,206,58,67,45,LR,0.7014925373134329,{'clf__C': 1},0.6063423423423424
extended_excluding_task_specific,zh,Chinese,55,welch_bonferroni,10,10,382,206,58,67,45,LR,0.7164179104477612,{'clf__C': 10},0.5981261261261261
extended_excluding_task_specific,zh,Chinese,55,welch_bonferroni,20,20,382,206,58,67,45,RF,0.8059701492537313,{'clf__n_estimators': 100},0.7008288288288289
extended_excluding_task_specific,zh,Chinese,55,welch_bonferroni,50,50,382,206,58,67,45,RF,0.8208955223880597,{'clf__n_estimators': 200},0.7007927927927928
extended_excluding_task_specific,zh,Chinese,55,welch_bonferroni,100,100,382,206,58,67,45,RF,0.835820895522388,{'clf__n_estimators': 200},0.6927207207207207
extended_excluding_task_specific,zh,Chinese,55,welch_bonferroni,all,206,382,206,58,67,45,SVM,0.8507462686567164,"{'clf__C': 0.1, 'clf__kernel': 'linear'}",0.705945945945946
extended_excluding_task_specific,el,Greek,55,anova,5,5,382,205,10,43,29,RF,0.7441860465116279,{'clf__n_estimators': 200},0.7443697478991596
extended_excluding_task_specific,el,Greek,55,anova,10,10,382,205,10,43,29,LR,0.7209302325581395,{'clf__C': 0.1},0.714453781512605
extended_excluding_task_specific,el,Greek,55,anova,20,20,382,205,10,43,29,RF,0.7441860465116279,{'clf__n_estimators': 100},0.7326050420168067
extended_excluding_task_specific,el,Greek,55,anova,50,50,382,205,10,43,29,DT,0.7209302325581395,{'clf__max_depth': 10},0.662689075630252
extended_excluding_task_specific,el,Greek,55,anova,100,100,382,205,10,43,29,RF,0.7906976744186046,{'clf__n_estimators': 100},0.7909243697478991
extended_excluding_task_specific,el,Greek,55,anova,all,205,382,205,10,43,29,RF,0.7674418604651163,{'clf__n_estimators': 50},0.7964705882352942
extended_excluding_task_specific,el,Greek,55,welch_bonferroni,5,5,382,205,10,43,29,LR,0.7209302325581395,{'clf__C': 1},0.7205042016806722
extended_excluding_task_specific,el,Greek,55,welch_bonferroni,10,10,382,205,10,43,29,RF,0.7906976744186046,{'clf__n_estimators': 200},0.7331092436974789
extended_excluding_task_specific,el,Greek,55,welch_bonferroni,20,20,382,205,10,43,29,SVM,0.7209302325581395,"{'clf__C': 0.1, 'clf__kernel': 'rbf'}",0.7319327731092438
extended_excluding_task_specific,el,Greek,55,welch_bonferroni,50,50,382,205,10,43,29,RF,0.8372093023255814,{'clf__n_estimators': 50},0.7736134453781512
extended_excluding_task_specific,el,Greek,55,welch_bonferroni,100,100,382,205,10,43,29,RF,0.8372093023255814,{'clf__n_estimators': 50},0.7853781512605043
extended_excluding_task_specific,el,Greek,55,welch_bonferroni,all,205,382,205,10,43,29,RF,0.7674418604651163,{'clf__n_estimators': 50},0.7964705882352942
extended_excluding_task_specific,en,English,56,anova,5,5,382,208,45,462,381,RF,0.8225108225108225,{'clf__n_estimators': 200},0.8065839572192515
extended_excluding_task_specific,en,English,56,anova,10,10,382,208,45,462,381,LR,0.8354978354978355,{'clf__C': 0.1},0.8033839572192513
extended_excluding_task_specific,en,English,56,anova,20,20,382,208,45,462,381,LR,0.8268398268398268,{'clf__C': 0.1},0.8007187165775402
extended_excluding_task_specific,en,English,56,anova,50,50,382,208,45,462,381,RF,0.8484848484848485,{'clf__n_estimators': 100},0.801779679144385
extended_excluding_task_specific,en,English,56,anova,100,100,382,208,45,462,381,RF,0.8484848484848485,{'clf__n_estimators': 200},0.7772434937611409
extended_excluding_task_specific,en,English,56,anova,all,208,382,208,45,462,381,RF,0.8484848484848485,{'clf__n_estimators': 50},0.7905811051693404
extended_excluding_task_specific,en,English,56,welch_bonferroni,5,5,382,208,45,462,381,RF,0.8463203463203464,{'clf__n_estimators': 100},0.8055144385026738
extended_excluding_task_specific,en,English,56,welch_bonferroni,10,10,382,208,45,462,381,LR,0.829004329004329,{'clf__C': 10},0.8071201426024956
extended_excluding_task_specific,en,English,56,welch_bonferroni,20,20,382,208,45,462,381,LR,0.8268398268398268,{'clf__C': 0.1},0.8007187165775402
extended_excluding_task_specific,en,English,56,welch_bonferroni,50,50,382,208,45,462,381,RF,0.854978354978355,{'clf__n_estimators': 100},0.8017768270944743
extended_excluding_task_specific,en,English,56,welch_bonferroni,100,85,382,208,45,462,381,RF,0.8484848484848485,{'clf__n_estimators': 50},0.7926944741532976
extended_excluding_task_specific,en,English,56,welch_bonferroni,all,208,382,208,45,462,381,RF,0.8484848484848485,{'clf__n_estimators': 50},0.7905811051693404
extended_excluding_task_specific,es,Spanish,56,anova,5,5,382,83,6,52,25,DT,0.75,{'clf__max_depth': 10},0.6416666666666667
extended_excluding_task_specific,es,Spanish,56,anova,10,10,382,83,6,52,25,LR,0.7307692307692307,{'clf__C': 0.1},0.6916666666666667
extended_excluding_task_specific,es,Spanish,56,anova,20,20,382,83,6,52,25,LR,0.7115384615384616,{'clf__C': 10},0.7
extended_excluding_task_specific,es,Spanish,56,anova,50,50,382,83,6,52,25,LR,0.7307692307692307,{'clf__C': 0.1},0.7125
extended_excluding_task_specific,es,Spanish,56,anova,100,83,382,83,6,52,25,RF,0.75,{'clf__n_estimators': 100},0.6916666666666667
extended_excluding_task_specific,es,Spanish,56,anova,all,83,382,83,6,52,25,RF,0.6923076923076923,{'clf__n_estimators': 100},0.6875
extended_excluding_task_specific,es,Spanish,56,welch_bonferroni,5,5,382,83,6,52,25,DT,0.6923076923076923,{'clf__max_depth': 20},0.6375
extended_excluding_task_specific,es,Spanish,56,welch_bonferroni,10,10,382,83,6,52,25,LR,0.7307692307692307,{'clf__C': 0.1},0.6916666666666667
extended_excluding_task_specific,es,Spanish,56,welch_bonferroni,20,20,382,83,6,52,25,LR,0.7115384615384616,{'clf__C': 10},0.7041666666666667
extended_excluding_task_specific,es,Spanish,56,welch_bonferroni,50,50,382,83,6,52,25,RF,0.6923076923076923,{'clf__n_estimators': 100},0.7
extended_excluding_task_specific,es,Spanish,56,welch_bonferroni,100,83,382,83,6,52,25,RF,0.6923076923076923,{'clf__n_estimators': 200},0.6916666666666667
extended_excluding_task_specific,es,Spanish,56,welch_bonferroni,all,83,382,83,6,52,25,RF,0.6923076923076923,{'clf__n_estimators': 100},0.6875
extended_excluding_task_specific,zh,Chinese,56,anova,5,5,382,206,61,79,45,RF,0.6582278481012658,{'clf__n_estimators': 100},0.6305555555555555
extended_excluding_task_specific,zh,Chinese,56,anova,10,10,382,206,61,79,45,DT,0.7848101265822784,{'clf__max_depth': 10},0.6277777777777778
extended_excluding_task_specific,zh,Chinese,56,anova,20,20,382,206,61,79,45,SVM,0.810126582278481,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.6944444444444444
extended_excluding_task_specific,zh,Chinese,56,anova,50,50,382,206,61,79,45,SVM,0.8227848101265823,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.7194444444444444
extended_excluding_task_specific,zh,Chinese,56,anova,100,100,382,206,61,79,45,RF,0.8607594936708861,{'clf__n_estimators': 200},0.7055555555555555
extended_excluding_task_specific,zh,Chinese,56,anova,all,206,382,206,61,79,45,RF,0.8227848101265823,{'clf__n_estimators': 200},0.7
extended_excluding_task_specific,zh,Chinese,56,welch_bonferroni,5,5,382,206,61,79,45,RF,0.8354430379746836,{'clf__n_estimators': 50},0.6694444444444444
extended_excluding_task_specific,zh,Chinese,56,welch_bonferroni,10,10,382,206,61,79,45,DT,0.7848101265822784,{'clf__max_depth': 10},0.6444444444444444
extended_excluding_task_specific,zh,Chinese,56,welch_bonferroni,20,20,382,206,61,79,45,RF,0.7974683544303798,{'clf__n_estimators': 200},0.7277777777777777
extended_excluding_task_specific,zh,Chinese,56,welch_bonferroni,50,50,382,206,61,79,45,RF,0.8354430379746836,{'clf__n_estimators': 100},0.7055555555555555
extended_excluding_task_specific,zh,Chinese,56,welch_bonferroni,100,100,382,206,61,79,45,RF,0.8481012658227848,{'clf__n_estimators': 100},0.7083333333333334
extended_excluding_task_specific,zh,Chinese,56,welch_bonferroni,all,206,382,206,61,79,45,RF,0.8227848101265823,{'clf__n_estimators': 200},0.7
extended_excluding_task_specific,el,Greek,56,anova,5,5,382,205,9,51,29,RF,0.7450980392156863,{'clf__n_estimators': 100},0.6941287878787878
extended_excluding_task_specific,el,Greek,56,anova,10,10,382,205,9,51,29,RF,0.7843137254901961,{'clf__n_estimators': 200},0.7070075757575758
extended_excluding_task_specific,el,Greek,56,anova,20,20,382,205,9,51,29,RF,0.803921568627451,{'clf__n_estimators': 50},0.7193181818181819
extended_excluding_task_specific,el,Greek,56,anova,50,50,382,205,9,51,29,LR,0.803921568627451,{'clf__C': 0.1},0.7070075757575757
extended_excluding_task_specific,el,Greek,56,anova,100,100,382,205,9,51,29,RF,0.8431372549019608,{'clf__n_estimators': 200},0.7625
extended_excluding_task_specific,el,Greek,56,anova,all,205,382,205,9,51,29,RF,0.9215686274509803,{'clf__n_estimators': 100},0.749810606060606
extended_excluding_task_specific,el,Greek,56,welch_bonferroni,5,5,382,205,9,51,29,RF,0.803921568627451,{'clf__n_estimators': 200},0.6880681818181819
extended_excluding_task_specific,el,Greek,56,welch_bonferroni,10,10,382,205,9,51,29,SVM,0.7058823529411765,"{'clf__C': 10, 'clf__kernel': 'rbf'}",0.7308712121212121
extended_excluding_task_specific,el,Greek,56,welch_bonferroni,20,20,382,205,9,51,29,RF,0.8235294117647058,{'clf__n_estimators': 200},0.7003787878787879
extended_excluding_task_specific,el,Greek,56,welch_bonferroni,50,50,382,205,9,51,29,LR,0.803921568627451,{'clf__C': 0.1},0.7009469696969697
extended_excluding_task_specific,el,Greek,56,welch_bonferroni,100,100,382,205,9,51,29,RF,0.8823529411764706,{'clf__n_estimators': 200},0.7625
extended_excluding_task_specific,el,Greek,56,welch_bonferroni,all,205,382,205,9,51,29,RF,0.9215686274509803,{'clf__n_estimators': 100},0.749810606060606
