feature_set,language_code,language,seed,ranking_method,top_k,num_features,pool_features,usable_features,welch_bonferroni_significant_features,test_rows,test_groups,model_family,accuracy,best_params,cv_accuracy
task_specific_only,en,English,45,welch_bonferroni,10,10,92,43,8,472,381,LR,0.7796610169491526,{'clf__C': 0.1},0.7287886649946669
task_specific_only,en,English,45,welch_bonferroni,20,20,92,43,8,472,381,RF,0.7838983050847458,{'clf__n_estimators': 200},0.7443497938827871
task_specific_only,en,English,45,welch_bonferroni,50,35,92,43,8,472,381,RF,0.7860169491525424,{'clf__n_estimators': 200},0.7448874282913891
task_specific_only,en,English,45,welch_bonferroni,100,35,92,43,8,472,381,RF,0.7860169491525424,{'clf__n_estimators': 200},0.7448874282913891
task_specific_only,en,English,45,welch_bonferroni,all,43,92,43,8,472,381,RF,0.7944915254237288,{'clf__n_estimators': 200},0.7443512352618986
task_specific_only,es,Spanish,45,anova,5,5,92,16,8,54,25,SVM,0.7777777777777778,"{'clf__C': 0.1, 'clf__kernel': 'rbf'}",0.7439716312056737
task_specific_only,es,Spanish,45,anova,10,10,92,16,8,54,25,SVM,0.7777777777777778,"{'clf__C': 10, 'clf__kernel': 'linear'}",0.7437056737588652
task_specific_only,es,Spanish,45,anova,20,16,92,16,8,54,25,SVM,0.7962962962962963,"{'clf__C': 0.1, 'clf__kernel': 'rbf'}",0.739804964539007
task_specific_only,es,Spanish,45,anova,50,16,92,16,8,54,25,SVM,0.7962962962962963,"{'clf__C': 0.1, 'clf__kernel': 'rbf'}",0.739804964539007
task_specific_only,es,Spanish,45,anova,100,16,92,16,8,54,25,SVM,0.7962962962962963,"{'clf__C': 0.1, 'clf__kernel': 'rbf'}",0.739804964539007
task_specific_only,es,Spanish,45,anova,all,16,92,16,8,54,25,SVM,0.7962962962962963,"{'clf__C': 0.1, 'clf__kernel': 'rbf'}",0.739804964539007
task_specific_only,es,Spanish,45,welch_bonferroni,5,5,92,16,8,54,25,SVM,0.7777777777777778,"{'clf__C': 0.1, 'clf__kernel': 'rbf'}",0.7439716312056737
task_specific_only,es,Spanish,45,welch_bonferroni,10,9,92,16,8,54,25,SVM,0.7777777777777778,"{'clf__C': 0.1, 'clf__kernel': 'rbf'}",0.7314716312056738
task_specific_only,es,Spanish,45,welch_bonferroni,20,9,92,16,8,54,25,SVM,0.7777777777777778,"{'clf__C': 0.1, 'clf__kernel': 'rbf'}",0.7314716312056738
task_specific_only,es,Spanish,45,welch_bonferroni,50,9,92,16,8,54,25,SVM,0.7777777777777778,"{'clf__C': 0.1, 'clf__kernel': 'rbf'}",0.7314716312056738
task_specific_only,es,Spanish,45,welch_bonferroni,100,9,92,16,8,54,25,SVM,0.7777777777777778,"{'clf__C': 0.1, 'clf__kernel': 'rbf'}",0.7314716312056738
task_specific_only,es,Spanish,45,welch_bonferroni,all,16,92,16,8,54,25,SVM,0.7962962962962963,"{'clf__C': 0.1, 'clf__kernel': 'rbf'}",0.739804964539007
task_specific_only,zh,Chinese,45,anova,5,5,92,19,10,86,45,DT,0.8023255813953488,{'clf__max_depth': 10},0.5618913480885311
task_specific_only,zh,Chinese,45,anova,10,10,92,19,10,86,45,LR,0.7906976744186046,{'clf__C': 10},0.6548893360160966
task_specific_only,zh,Chinese,45,anova,20,19,92,19,10,86,45,RF,0.7906976744186046,{'clf__n_estimators': 200},0.567645875251509
task_specific_only,zh,Chinese,45,anova,50,19,92,19,10,86,45,RF,0.7906976744186046,{'clf__n_estimators': 200},0.567645875251509
task_specific_only,zh,Chinese,45,anova,100,19,92,19,10,86,45,RF,0.7906976744186046,{'clf__n_estimators': 200},0.567645875251509
task_specific_only,zh,Chinese,45,anova,all,19,92,19,10,86,45,DT,0.8023255813953488,{'clf__max_depth': 10},0.564708249496982
task_specific_only,zh,Chinese,45,welch_bonferroni,5,5,92,19,10,86,45,LR,0.7906976744186046,{'clf__C': 1},0.6520321931589537
task_specific_only,zh,Chinese,45,welch_bonferroni,10,10,92,19,10,86,45,LR,0.7906976744186046,{'clf__C': 10},0.6548893360160966
task_specific_only,zh,Chinese,45,welch_bonferroni,20,19,92,19,10,86,45,RF,0.7906976744186046,{'clf__n_estimators': 200},0.567645875251509
task_specific_only,zh,Chinese,45,welch_bonferroni,50,19,92,19,10,86,45,RF,0.7906976744186046,{'clf__n_estimators': 200},0.567645875251509
task_specific_only,zh,Chinese,45,welch_bonferroni,100,19,92,19,10,86,45,RF,0.7906976744186046,{'clf__n_estimators': 200},0.567645875251509
task_specific_only,zh,Chinese,45,welch_bonferroni,all,19,92,19,10,86,45,DT,0.8023255813953488,{'clf__max_depth': 10},0.564708249496982
task_specific_only,el,Greek,45,anova,5,5,92,53,3,46,29,LR,0.6521739130434783,{'clf__C': 0.1},0.6433155080213905
