feature_name,permutation_importance_mean,permutation_importance_std,rank_metric,is_missingness_indicator
syn_adp_ratio,-0.0013914193996181989,0.004541938533306405,-0.0013914193996181989,False
ac_egemaps_f2bandwidth_sma3nz_stddevnorm,-0.001474926253687281,0.0022051634982499834,-0.001474926253687281,False
ac_egemaps_slopev0_500_sma3nz_stddevnorm,-0.0015475880617733418,0.0022417423594397715,-0.0015475880617733418,False
disc_immediate_repetition_count,-0.0018404043033142248,0.0014800770297053471,-0.0018404043033142248,False
syn_determiner_ratio,-0.0022058823529411686,0.0017405754852648906,-0.0022058823529411686,False
ac_egemaps_loudnesspeakspersec,-0.0023555439875064476,0.0040276047868613,-0.0023555439875064476,False
syn_adv_ratio,-0.0027893458268262727,0.003820276704590435,-0.0027893458268262727,False
ac_egemaps_loudness_sma3_pctlrange0_2,-0.0028663456533055244,0.009547643727305315,-0.0028663456533055244,False
pause_medium_count,-0.003161330904043025,0.002326272475261422,-0.003161330904043025,False
lex_brunet,-0.0032231476661460424,0.0026756458228311057,-0.0032231476661460424,False
syn_subordination_ratio,-0.0036482734686794417,0.005049151528244483,-0.0036482734686794417,False
len_std_utterance_length,-0.004403088669095922,0.0032070654881856775,-0.004403088669095922,False
syn_clause_density,-0.005039692868297707,0.006443996462308559,-0.005039692868297707,False
graph_edge_count,-0.006003817456185956,0.00459197791215575,-0.006003817456185956,False
