run_name,subset,top_k,num_features,model_family,model_variant,balanced_accuracy,macro_f1,sensitivity,specificity,precision,auroc,auprc,accuracy
language_el_pd_ctp_rich,text_plus_pause,20,20,svm,rbf_c1,0.6333333333333333,0.6291208791208791,0.6,0.6666666666666666,0.6923076923076923,0.7333333333333333,0.6886763998528704,0.6296296296296297
language_el_pd_ctp_rich,all_universal,100,100,svm,linear_c1,0.6166666666666667,0.6164772727272727,0.7333333333333333,0.5,0.6470588235294118,0.7222222222222222,0.7469729143642186,0.6296296296296297
language_el_pd_ctp_rich,text_plus_pause_plus_acoustic,100,100,svm,linear_c1,0.625,0.625,0.6666666666666666,0.5833333333333334,0.6666666666666666,0.7111111111111111,0.7124334015894118,0.6296296296296297
language_el_pd_ctp_rich,all_universal,100,100,lr,c1,0.6166666666666667,0.6164772727272727,0.7333333333333333,0.5,0.6470588235294118,0.7111111111111111,0.7099765773678817,0.6296296296296297
language_el_pd_ctp_rich,pause_only,10,10,rf,n200,0.6583333333333333,0.6164772727272727,0.4,0.9166666666666666,0.8571428571428571,0.6638888888888889,0.7126984126984126,0.6296296296296297
language_el_pd_ctp_rich,pause_only,5,5,rf,n200,0.6583333333333333,0.6164772727272727,0.4,0.9166666666666666,0.8571428571428571,0.6416666666666666,0.6382539682539683,0.6296296296296297
language_el_pd_ctp_rich,text_plus_pause_plus_graph,20,20,rf,n200,0.625,0.625,0.6666666666666666,0.5833333333333334,0.6666666666666666,0.6388888888888888,0.6134773808922416,0.6296296296296297
language_el_pd_ctp_rich,pause_only,20,20,dt,depth20,0.6333333333333333,0.6291208791208791,0.6,0.6666666666666666,0.6923076923076923,0.6333333333333334,0.6376068376068376,0.6296296296296297
language_el_pd_ctp_rich,pause_only,all,21,dt,depth20,0.6333333333333333,0.6291208791208791,0.6,0.6666666666666666,0.6923076923076923,0.6333333333333334,0.6376068376068376,0.6296296296296297
language_el_pd_ctp_rich,text_plus_pause,50,50,dt,depth20,0.6333333333333333,0.6291208791208791,0.6,0.6666666666666666,0.6923076923076923,0.6333333333333334,0.6376068376068376,0.6296296296296297
language_el_pd_ctp_rich,text_plus_pause,100,82,dt,depth20,0.6333333333333333,0.6291208791208791,0.6,0.6666666666666666,0.6923076923076923,0.6333333333333334,0.6376068376068376,0.6296296296296297
language_el_pd_ctp_rich,text_plus_pause,all,82,dt,depth20,0.6333333333333333,0.6291208791208791,0.6,0.6666666666666666,0.6923076923076923,0.6333333333333334,0.6376068376068376,0.6296296296296297
language_el_pd_ctp_rich,text_plus_pause_plus_graph,100,87,dt,depth20,0.6333333333333333,0.6291208791208791,0.6,0.6666666666666666,0.6923076923076923,0.6333333333333334,0.6376068376068376,0.6296296296296297
language_el_pd_ctp_rich,text_plus_pause_plus_graph,all,87,dt,depth20,0.6333333333333333,0.6291208791208791,0.6,0.6666666666666666,0.6923076923076923,0.6333333333333334,0.6376068376068376,0.6296296296296297
language_el_pd_ctp_rich,pause_only,50,21,rf,n200,0.6166666666666667,0.6164772727272727,0.7333333333333333,0.5,0.6470588235294118,0.6222222222222221,0.6854804672451731,0.6296296296296297
language_el_pd_ctp_rich,pause_only,100,21,rf,n200,0.6166666666666667,0.6164772727272727,0.7333333333333333,0.5,0.6470588235294118,0.6222222222222221,0.6854804672451731,0.6296296296296297
language_el_pd_ctp_rich,text_plus_pause_plus_graph,50,50,dt,depth20,0.6166666666666667,0.6164772727272727,0.7333333333333333,0.5,0.6470588235294118,0.6166666666666667,0.6226579520697169,0.6296296296296297
language_el_pd_ctp_rich,text_plus_pause,50,50,rf,n200,0.6166666666666667,0.6164772727272727,0.7333333333333333,0.5,0.6470588235294118,0.5833333333333334,0.5862205598502543,0.6296296296296297
language_el_pd_ctp_rich,text_plus_pause_plus_graph,5,5,rf,n200,0.6333333333333333,0.6291208791208791,0.6,0.6666666666666666,0.6923076923076923,0.5444444444444444,0.5940597461695859,0.6296296296296297
language_el_pd_ctp_rich,text_plus_pause_plus_graph,10,10,svm,rbf_c1,0.6333333333333333,0.6291208791208791,0.6,0.6666666666666666,0.6923076923076923,0.5333333333333333,0.5633170274284826,0.6296296296296297
language_el_pd_ctp_rich,text_plus_pause_plus_acoustic,100,100,lr,c1,0.5833333333333333,0.5834502103786816,0.6666666666666666,0.5,0.625,0.7222222222222222,0.7241016608663666,0.5925925925925926
language_el_pd_ctp_rich,text_plus_pause_plus_graph,20,20,svm,rbf_c1,0.6,0.5925925925925926,0.5333333333333333,0.6666666666666666,0.6666666666666666,0.6722222222222223,0.6572153330509098,0.5925925925925926
language_el_pd_ctp_rich,pause_only,all,21,rf,n200,0.5833333333333333,0.5834502103786816,0.6666666666666666,0.5,0.625,0.6611111111111111,0.7350380708416784,0.5925925925925926
