feature_name,native_importance,native_importance_abs,native_importance_type,is_missingness_indicator
syn_mean_utterance_length_words,0.03586074497674684,0.03586074497674684,impurity_importance,False
len_tokens_per_utterance,0.03490834257158171,0.03490834257158171,impurity_importance,False
len_mean_utterance_length,0.032570159901171125,0.032570159901171125,impurity_importance,False
len_token_count,0.028960003377873456,0.028960003377873456,impurity_importance,False
syn_num_ratio,0.028604244213116543,0.028604244213116543,impurity_importance,False
lex_brunet,0.02770970254401457,0.02770970254401457,impurity_importance,False
syn_mean_dependency_length,0.02766056014861738,0.02766056014861738,impurity_importance,False
len_utterance_count,0.026935113202298744,0.026935113202298744,impurity_importance,False
len_syllable_count,0.026223925242117436,0.026223925242117436,impurity_importance,False
lex_std_token_length,0.025849101008517894,0.025849101008517894,impurity_importance,False
lex_honore,0.025201956407092656,0.025201956407092656,impurity_importance,False
len_std_utterance_length,0.025184086702199508,0.025184086702199508,impurity_importance,False
len_type_count,0.02499221093126393,0.02499221093126393,impurity_importance,False
disc_repeated_unigram_ratio,0.024376914639362396,0.024376914639362396,impurity_importance,False
disc_mean_pairwise_utt_similarity,0.02406258720993537,0.02406258720993537,impurity_importance,False
lex_type_token_ratio,0.02400830277527178,0.02400830277527178,impurity_importance,False
lex_repetition_rate,0.02353673372788246,0.02353673372788246,impurity_importance,False
syn_utterance_count,0.023512126283679623,0.023512126283679623,impurity_importance,False
syn_std_dependency_length,0.023364462326694552,0.023364462326694552,impurity_importance,False
lex_mattr_20,0.02304856852827988,0.02304856852827988,impurity_importance,False
disc_adjacent_utterance_similarity_std,0.02260333396776922,0.02260333396776922,impurity_importance,False
disc_adjacent_utterance_similarity_mean,0.022588347742305965,0.022588347742305965,impurity_importance,False
lex_lemma_type_token_ratio,0.022571910497597537,0.022571910497597537,impurity_importance,False
lex_hapax_ratio,0.02242027381343941,0.02242027381343941,impurity_importance,False
lex_mean_token_length,0.02228079594086826,0.02228079594086826,impurity_importance,False
lex_mattr_10,0.022123593154403137,0.022123593154403137,impurity_importance,False
