run_name,subset,top_k,num_features,model_family,model_variant,balanced_accuracy,macro_f1,sensitivity,specificity,precision,auroc,auprc,accuracy
language_zh_all_rich,speech_graph_only,5,5,lr,c1,0.698005698005698,0.6799999999999999,0.6923076923076923,0.7037037037037037,0.5294117647058824,0.7955840455840456,0.6780982990235076,0.7
language_zh_all_rich,speech_graph_only,10,5,lr,c1,0.698005698005698,0.6799999999999999,0.6923076923076923,0.7037037037037037,0.5294117647058824,0.7955840455840456,0.6780982990235076,0.7
language_zh_all_rich,speech_graph_only,20,5,lr,c1,0.698005698005698,0.6799999999999999,0.6923076923076923,0.7037037037037037,0.5294117647058824,0.7955840455840456,0.6780982990235076,0.7
language_zh_all_rich,speech_graph_only,50,5,lr,c1,0.698005698005698,0.6799999999999999,0.6923076923076923,0.7037037037037037,0.5294117647058824,0.7955840455840456,0.6780982990235076,0.7
language_zh_all_rich,speech_graph_only,100,5,lr,c1,0.698005698005698,0.6799999999999999,0.6923076923076923,0.7037037037037037,0.5294117647058824,0.7955840455840456,0.6780982990235076,0.7
language_zh_all_rich,speech_graph_only,all,5,lr,c1,0.698005698005698,0.6799999999999999,0.6923076923076923,0.7037037037037037,0.5294117647058824,0.7955840455840456,0.6780982990235076,0.7
language_zh_all_rich,acoustic_only,all,105,lr,c1,0.688034188034188,0.6754563894523327,0.6538461538461539,0.7222222222222222,0.53125,0.7784900284900286,0.6959742741300865,0.7
language_zh_all_rich,acoustic_only,100,100,lr,c1,0.688034188034188,0.6754563894523327,0.6538461538461539,0.7222222222222222,0.53125,0.7770655270655271,0.7067794378076556,0.7
language_zh_all_rich,text_only,5,5,lr,c1,0.6481481481481481,0.6509090909090909,0.5,0.7962962962962963,0.5416666666666666,0.7735042735042735,0.5748282261698353,0.7
language_zh_all_rich,text_plus_pause,5,5,lr,c1,0.6481481481481481,0.6509090909090909,0.5,0.7962962962962963,0.5416666666666666,0.7735042735042735,0.5748282261698353,0.7
language_zh_all_rich,text_plus_pause_plus_graph,5,5,lr,c1,0.6481481481481481,0.6509090909090909,0.5,0.7962962962962963,0.5416666666666666,0.7735042735042735,0.5748282261698353,0.7
language_zh_all_rich,acoustic_only,all,105,dt,depth20,0.717948717948718,0.6875,0.7692307692307693,0.6666666666666666,0.5263157894736842,0.7585470085470085,0.5588056680161944,0.7
language_zh_all_rich,speech_graph_only,5,5,rf,n200,0.6182336182336182,0.6238244514106583,0.3846153846153846,0.8518518518518519,0.5555555555555556,0.746082621082621,0.5533361658579227,0.7
