run_name,subset,top_k,num_features,model_family,model_variant,balanced_accuracy,macro_f1,sensitivity,specificity,precision,auroc,auprc,accuracy
language_el_all_rich,pause_only,20,20,dt,depth20,0.6607142857142857,0.6576802507836991,0.75,0.5714285714285714,0.7777777777777778,0.6607142857142857,0.75,0.6904761904761905
language_el_all_rich,text_plus_pause_plus_graph,10,10,rf,n200,0.6428571428571428,0.6452241715399609,0.7857142857142857,0.5,0.7586206896551724,0.6045918367346939,0.742734908063003,0.6904761904761905
language_el_all_rich,pause_only,10,10,svm,rbf_c1,0.625,0.6298305084745763,0.8214285714285714,0.4285714285714285,0.7419354838709677,0.3826530612244898,0.6350716858769044,0.6904761904761905
language_el_all_rich,text_plus_pause_plus_graph,100,87,svm,linear_c1,0.6785714285714286,0.6676810712111991,0.7142857142857143,0.6428571428571429,0.8,0.3061224489795918,0.5755203984800925,0.6904761904761905
language_el_all_rich,text_plus_pause_plus_graph,all,87,svm,linear_c1,0.6785714285714286,0.6676810712111991,0.7142857142857143,0.6428571428571429,0.8,0.3061224489795918,0.5755203984800925,0.6904761904761905
language_el_all_rich,pause_only,10,10,lr,c1,0.6785714285714286,0.6541176470588235,0.6428571428571429,0.7142857142857143,0.8181818181818182,0.7270408163265305,0.867266525767073,0.6666666666666666
language_el_all_rich,text_plus_pause,50,50,svm,linear_c1,0.6785714285714286,0.6541176470588235,0.6428571428571429,0.7142857142857143,0.8181818181818182,0.7091836734693877,0.7977686962462058,0.6666666666666666
language_el_all_rich,text_plus_pause,100,82,lr,c1,0.6607142857142858,0.6466346153846154,0.6785714285714286,0.6428571428571429,0.7916666666666666,0.6862244897959184,0.7595521979572503,0.6666666666666666
language_el_all_rich,text_plus_pause,all,82,lr,c1,0.6607142857142858,0.6466346153846154,0.6785714285714286,0.6428571428571429,0.7916666666666666,0.6862244897959184,0.7595521979572503,0.6666666666666666
language_el_all_rich,all_universal,20,20,dt,depth20,0.6785714285714286,0.6541176470588235,0.6428571428571429,0.7142857142857143,0.8181818181818182,0.6785714285714286,0.7640692640692641,0.6666666666666666
language_el_all_rich,text_plus_pause_plus_acoustic,20,20,dt,depth20,0.6785714285714286,0.6541176470588235,0.6428571428571429,0.7142857142857143,0.8181818181818182,0.6785714285714286,0.7640692640692641,0.6666666666666666
language_el_all_rich,text_plus_pause_plus_graph,100,87,lr,c1,0.6607142857142858,0.6466346153846154,0.6785714285714286,0.6428571428571429,0.7916666666666666,0.6734693877551021,0.7508910404913774,0.6666666666666666
language_el_all_rich,text_plus_pause_plus_graph,all,87,lr,c1,0.6607142857142858,0.6466346153846154,0.6785714285714286,0.6428571428571429,0.7916666666666666,0.6734693877551021,0.7508910404913774,0.6666666666666666
language_el_all_rich,pause_only,50,21,dt,depth20,0.6607142857142858,0.6466346153846154,0.6785714285714286,0.6428571428571429,0.7916666666666666,0.6607142857142857,0.7514880952380951,0.6666666666666666
language_el_all_rich,pause_only,100,21,dt,depth20,0.6607142857142858,0.6466346153846154,0.6785714285714286,0.6428571428571429,0.7916666666666666,0.6607142857142857,0.7514880952380951,0.6666666666666666
language_el_all_rich,text_only,100,61,dt,depth20,0.6428571428571428,0.6370370370370371,0.7142857142857143,0.5714285714285714,0.7692307692307693,0.6428571428571428,0.73992673992674,0.6666666666666666
language_el_all_rich,text_only,10,10,svm,linear_c1,0.6785714285714286,0.6541176470588235,0.6428571428571429,0.7142857142857143,0.8181818181818182,0.6377551020408163,0.7301471920549915,0.6666666666666666
language_el_all_rich,text_plus_pause,10,10,svm,linear_c1,0.6785714285714286,0.6541176470588235,0.6428571428571429,0.7142857142857143,0.8181818181818182,0.6377551020408163,0.7301471920549915,0.6666666666666666
language_el_all_rich,acoustic_only,50,50,dt,depth20,0.625,0.625,0.75,0.5,0.75,0.625,0.7291666666666666,0.6666666666666666
